account,destination,asset,amount,transaction_hash
GD4FNJO3FUL52GREQOLFKWWMADBBR33HC44YLRUSEB443I4DICKCTM4V,GD4FNJO3FUL52GREQOLFKWWMADBBR33HC44YLRUSEB443I4DICKCTM4V,USDC,379.6356023,498790654467784750f7849d537c5b40a97ef6dc86938bdb08efa3323ed0cfe8
GCELQZQAR6QSCKDGVVZOBHABF2DYDDQDEBJ3FME43EIP3NQSIKOR3ZWQ,GCELQZQAR6QSCKDGVVZOBHABF2DYDDQDEBJ3FME43EIP3NQSIKOR3ZWQ,USDC,376.2325612,fa7da661f3188580dd47027392a83fda1ea444286758e6876b20244fa1cdd32d
GAFE6HR3CH7ZVBHMC4CZJCBSGM4B24SBS32GYSYEL7SVNF3WFEJGT3MB,GAFE6HR3CH7ZVBHMC4CZJCBSGM4B24SBS32GYSYEL7SVNF3WFEJGT3MB,USDC,361.7254681,6eb780a4a3858ac39bbc4d8abfaf8ab40c11c4d39744f6604b4b295e9cb4b908
GC3JSSZW3SRHAN26SHI2I4M2XWRGDX5HO7NNTXKVBCSFT6QUNGEBACH4,GC3JSSZW3SRHAN26SHI2I4M2XWRGDX5HO7NNTXKVBCSFT6QUNGEBACH4,USDC,357.9744624,3ec215d5b74a7621d8d42c47241277f8c2cd246d4b54855b08e8595a4e743f26
GCBFXHMEXQJF3P5MALCW5H46EHHYIO25XMGU6NRIM3ZHUYWG3CSCAP2J,GCBFXHMEXQJF3P5MALCW5H46EHHYIO25XMGU6NRIM3ZHUYWG3CSCAP2J,USDC,350.4092395,a2bcc51a5910a5f8f6f470fdec68244c5e531d66c4d7ea00bf7a57dc44f6134c
GA2BSVYK56ZRURK3D3GB65LUSWLN5365PHDM2BLIM3LIH5JCWWDGVOEE,GA2BSVYK56ZRURK3D3GB65LUSWLN5365PHDM2BLIM3LIH5JCWWDGVOEE,USDC,349.4928220,20d09a67bb3341398f1e54ead3884d007be7eb9a4bf94f62baba7a91c7161817
GBTTT6GJABS26S7R6LCO6ASSUNZCST5IT7C54JDEJ2RSV2BUHU4H6VS5,GBTTT6GJABS26S7R6LCO6ASSUNZCST5IT7C54JDEJ2RSV2BUHU4H6VS5,USDC,348.1828059,7aac1b4560f84a531c6eccb7b0c8f2dde5507f12e7ccb1f926c6ddbb99b9549c
GDGBATJY2DQMGCBAMKPZYDSKGSJBG6GKEAGED5EERMB5YAROIJ4Q46DY,GDGBATJY2DQMGCBAMKPZYDSKGSJBG6GKEAGED5EERMB5YAROIJ4Q46DY,USDC,346.1986459,94c0dcc91e34c9e8e95c32b5ceaf779fca610af4d89de2fd47c4eb48b688def4
GA2JZ2QTVBA5D4XARELS5L2LFVMNMR5NOLDKVSE4DNHSYD7X74U4QB2P,GA2JZ2QTVBA5D4XARELS5L2LFVMNMR5NOLDKVSE4DNHSYD7X74U4QB2P,USDC,324.9553790,cdf6fc7b95b45db642318e55ea5e4dcbd8e211b80f4338fa6e04975ab02cb1fd
GCNEHLYX36Q7USMVE7PN5RRQFD3NC36F2FJLGOKXPS2UGD5RTKYKLAAY,GCNEHLYX36Q7USMVE7PN5RRQFD3NC36F2FJLGOKXPS2UGD5RTKYKLAAY,USDC,312.3146713,e3f4fe3e1016b8205b19d44cc4b4f414613ef11137e49bf0bb578563336e41ed
GAEVKTD2CL3MPPQBUSYJERWWRVPGFGBLXNFQXDVOD2YEILOP6OPJXDNV,GAEVKTD2CL3MPPQBUSYJERWWRVPGFGBLXNFQXDVOD2YEILOP6OPJXDNV,USDC,311.8276212,668b7a280dab67547c65d217d39f6bcfd7a7a1c152c28aed25e9d45fb3cceca2
GDGDJCXSNAGXJMVKB2B5AOY5Z2ROR7VSSSG2TIQH7NCOZAFPUZJGPKHS,GDGDJCXSNAGXJMVKB2B5AOY5Z2ROR7VSSSG2TIQH7NCOZAFPUZJGPKHS,USDC,300.4562529,720ef2fcf01954f0fd38bb0cf8225896a158e40342af35e5b43b68b02cbcb748
GD75H4FQSM43X6V5ZATG3ZJKMKHWPSD2FNKUL5EXNRQGHK53JM5TNPNQ,GD75H4FQSM43X6V5ZATG3ZJKMKHWPSD2FNKUL5EXNRQGHK53JM5TNPNQ,USDC,297.6356078,55492770549592f90012c1ae485c88e98c6a2a30a3d16eb4cac12c0ab9f41516
GB2FFF2ING7XFX6OCPR5TJCGZOIR2VCXTTTQTXVKYB34YYYBB3MXQECQ,GB2FFF2ING7XFX6OCPR5TJCGZOIR2VCXTTTQTXVKYB34YYYBB3MXQECQ,USDC,292.8513343,ef260418af531f94765c297948230cb3a6d5c4b9dd6abaccf93f73cf0db65277
GBQYSL457QPUYRPS4TEUAPO37JUU4GYK5ED4AIFNLXVIIUBRM54GMICA,GBQYSL457QPUYRPS4TEUAPO37JUU4GYK5ED4AIFNLXVIIUBRM54GMICA,USDC,283.5126356,929620384ab8b79f51529fe5387efdd3602161adb57c4e86772326676dba5284
GDLZ5DOOZB5JHJPH3GRO2VIRYFV6ZEWO6EPJYAB3DQBNRMEUM7NKDKPZ,GDLZ5DOOZB5JHJPH3GRO2VIRYFV6ZEWO6EPJYAB3DQBNRMEUM7NKDKPZ,USDC,280.7847825,9a11388d771efc3000e0dd3571da60e7deabd6e748cca42839333649e594469a
GD3ZOZM4ZXSK6DQICFSWHGFRHGXQBKKV5WE45OGVFML5MAMOWIOZR2VI,GD3ZOZM4ZXSK6DQICFSWHGFRHGXQBKKV5WE45OGVFML5MAMOWIOZR2VI,USDC,280.6313232,7631461cbe12a1b19f18ab1596dec338388ff6e4628d55d264f2535956086486
GCFWVJDYMJSRRJD7FX6G665IDT5RSSRXB5TWCUY2QSMPT5SW45OPGWM7,GCFWVJDYMJSRRJD7FX6G665IDT5RSSRXB5TWCUY2QSMPT5SW45OPGWM7,USDC,280.1849160,e04930e8af0fb22b720601af0f20cea182ee33192ec642e115fe1e3c07721286
GAIL3QR4PFQBIGOA2WNTIXFM3N3G72F37UUV66YPKKCLMH3YETOSFHEF,GAIL3QR4PFQBIGOA2WNTIXFM3N3G72F37UUV66YPKKCLMH3YETOSFHEF,USDC,253.1809504,d8cb30e4f54b8cf5f93bf8da8d414c6986348a1d001951fb384db9d7e22df5b8
GCL5B4D6HXX7D2XEJTNSEFHN7RH7O5CBL3ZGJYJ4NJRFUSD5QF55DITS,GCL5B4D6HXX7D2XEJTNSEFHN7RH7O5CBL3ZGJYJ4NJRFUSD5QF55DITS,USDC,245.9922442,3f3fa31f6cfd5f40a31d746205c36427782f10998ecffcac466423d62388de60
GDWJ7MAG4D5SWXSN2DM3LG6XUMHBW45HYQHPABSJKKMZ654UIF4VSGFA,GDWJ7MAG4D5SWXSN2DM3LG6XUMHBW45HYQHPABSJKKMZ654UIF4VSGFA,USDC,240.3506434,7e07eb777d0cc979f2b2909df720df5226f00b3ab23728e031ff66b94eda30a0
GDZJGEJ3GUMDFYMBIE54G4MWCNCSSIWIDAWUKFKZPQ6BMDOM72V3WRB5,GDZJGEJ3GUMDFYMBIE54G4MWCNCSSIWIDAWUKFKZPQ6BMDOM72V3WRB5,USDC,211.4511466,899820c9440268097f45578e9328805caa9beb529569412254e4f28b660f42a8
GDN6CJZE7RHQ6MCSTHU4SMXGLBIGY7ZZLJNY4GV2RWRSU7HAKPHIWDOW,GDN6CJZE7RHQ6MCSTHU4SMXGLBIGY7ZZLJNY4GV2RWRSU7HAKPHIWDOW,USDC,208.4970654,f10f91be66cfc037d10c6c737f94eb37724173f2fbf8c2ca7fc0f0ca8167cd17
GBE4FY6RLT4KYM35MR47ZXATCG67ONZ7VKESEMHFPF2QF3VVHV2QM6L2,GBE4FY6RLT4KYM35MR47ZXATCG67ONZ7VKESEMHFPF2QF3VVHV2QM6L2,USDC,201.4428980,367c4fedee12baaa3249a3fed863899dc57728e3c7a5b7b3b3a85039b4b982a0
GAJRGT5XHEVATPA2NUQ5JVTBZES32O3LZ5LFLWANOOQI5ENRXIMNKQE4,GAJRGT5XHEVATPA2NUQ5JVTBZES32O3LZ5LFLWANOOQI5ENRXIMNKQE4,USDC,191.6258773,38b01238310484cca1885fbc9b3f67dfef3e78ccfeeae41342736fab64b42a68
GDOUXW3TFXHUB76AH7PEFYBB3FDTQCNW7DKHEVK5VINQBK4L36RX3LO2,GDOUXW3TFXHUB76AH7PEFYBB3FDTQCNW7DKHEVK5VINQBK4L36RX3LO2,USDC,180.6338236,b50c2a0b3cdd85ac4b497fe7503c76802a6c06b1791ae4711f8657009efb6672
GDBQZVCYBAFB4HUOLGXT67MT5YHHDUL3XX5KYTPXE52P35U27KLTAOL6,GDBQZVCYBAFB4HUOLGXT67MT5YHHDUL3XX5KYTPXE52P35U27KLTAOL6,USDC,172.1723893,7d1c64df63b90d6fcf0d1b2b3a36f3e97eb805ee0e342cd54cbd9e5be8380e3d
GBJE4BWCT6ASZJD72Q4CXWHUDN4LVTVXJDIN4C765AKF3NZAHNR6CL5M,GBJE4BWCT6ASZJD72Q4CXWHUDN4LVTVXJDIN4C765AKF3NZAHNR6CL5M,USDC,168.4175753,26089910b418765d9af378997336293816dc336e249545e0462ea788595266b8
GDJSH2NU2WF6J4P5DL4522DUCABWSTZOKFQ7BHBCFYQ3QKC6FRYWP6OL,GDJSH2NU2WF6J4P5DL4522DUCABWSTZOKFQ7BHBCFYQ3QKC6FRYWP6OL,USDC,165.4039259,06448a7f47eaec370253aea6ebd134476208557ffe106f1ccd11ef227fe4e16c
GANMIQKRY5IBWVW2LRSQENMM2QMYBZCA7JYDRKMLQFS5PRV34ZDWQBRO,GANMIQKRY5IBWVW2LRSQENMM2QMYBZCA7JYDRKMLQFS5PRV34ZDWQBRO,USDC,163.7357201,acf97ad3141cf262bb4b97c088f04c6ea9f981ff461798a219986265cf373116
GCIBTZDSJF5MEB76C2CFJ5Z5QNRNXG257ILHKJJ3V33N3WQRQRU7YNOM,GCIBTZDSJF5MEB76C2CFJ5Z5QNRNXG257ILHKJJ3V33N3WQRQRU7YNOM,USDC,148.8364907,1feda36ce5cf0c359af50847b83e9fd15e180f562b8d02cf275d83eb772b4014
GCAZY2DWFY2C7LSAZWKDGGSS4JRIW5Y4AFQLSIZ4K45CFZLJRRW5RYJU,GCAZY2DWFY2C7LSAZWKDGGSS4JRIW5Y4AFQLSIZ4K45CFZLJRRW5RYJU,USDC,145.4319761,95e96586d7e66d6934259a9c0b1e6ded1a5b1e9c0dc8786295ac5346c3544617
GAXC6UOVTVDJHIQKSGZ4A6FJQ72X7XJNW6NA24U3AGC5DXYRP4SY5NQZ,GAXC6UOVTVDJHIQKSGZ4A6FJQ72X7XJNW6NA24U3AGC5DXYRP4SY5NQZ,USDC,141.7891008,44e84b2b05485c0a3dd747e2c7cf15a4a1a32dd324fe5ec81feb5afdec37f887
GCX5VJ5IXGCCNBRN2BHUIFATGSTPBWXHYFPVLX4WECBZMVCNQHV3H5QQ,GCX5VJ5IXGCCNBRN2BHUIFATGSTPBWXHYFPVLX4WECBZMVCNQHV3H5QQ,USDC,140.4299250,ea853d50ddac545c681507110dd22f52b19d2799feeb883a6e510ef3f92b0a29
GCR5GTSR5DIZWK7QDAKNHK5D7YLLNREYDIWYBUXT4CMVQ7SAZFCD6NBZ,GCR5GTSR5DIZWK7QDAKNHK5D7YLLNREYDIWYBUXT4CMVQ7SAZFCD6NBZ,USDC,140.3428214,865222b88b622e7129c591cfd8b3e90c64208504be68716cfa19880284820c9c
GAEFA3JFZP3ELPN7JB5S2VEPKB2ZUBVSYLLTARYEGBDIMXGE4CNJRZQL,GAEFA3JFZP3ELPN7JB5S2VEPKB2ZUBVSYLLTARYEGBDIMXGE4CNJRZQL,USDC,140.2913103,84eb73681148188b6475c4edda4e0ab3404fda5b042859b8533d1c95956263de
GCTQPKGEGBGWCHXT5RIA47D44ART7MI4M3C2XL5KZNB7EQE36L3ATKXA,GCTQPKGEGBGWCHXT5RIA47D44ART7MI4M3C2XL5KZNB7EQE36L3ATKXA,USDC,140.1606540,eafd8cc4a1e7e921081ab5cb0d3cc2919f6ad4768e0dd5e8c8e25119ac043260
GD6IRFJTED5M57M6RPRILI6VMZZV67MMB7H6XWGFJUJYJL67WMEQPRAN,GD6IRFJTED5M57M6RPRILI6VMZZV67MMB7H6XWGFJUJYJL67WMEQPRAN,USDC,140.1054226,fdfee978689a4271aa35d02e72eeaed082eaac3a99c7761e3ff8dfc8e0b3b6ff
GADTVYGDPGZMZJH4ACIBV5RATKNM7CO5EEAXXVKPLCTVAVRJR7PC5G7X,GADTVYGDPGZMZJH4ACIBV5RATKNM7CO5EEAXXVKPLCTVAVRJR7PC5G7X,USDC,138.0354439,1b0fbef4dd26291d5bb5c284a8f3625696d73e1cec039a8b2384b1b2b2c78212
GCSWEP2CJOQFE7TLCAOI35D6BSAOJSH6ZSLP5UWNQHTS2VRVQIDD5DKE,GCSWEP2CJOQFE7TLCAOI35D6BSAOJSH6ZSLP5UWNQHTS2VRVQIDD5DKE,USDC,127.9218870,a650479c053a8942636eaf16f7822966c1c06168ae422ef6912b6e09cef8aaa8
GC4IRY3SZ6Y22LYHVPRBI6EEY24DOMNX3SXK2HJMWP2HKADWIUIGMEVC,GC4IRY3SZ6Y22LYHVPRBI6EEY24DOMNX3SXK2HJMWP2HKADWIUIGMEVC,USDC,126.2041301,4b24acf8195698abd47437f048d1062edc36813eb6a49b1659b8af111e7e7f38
GCVZJGMQNJOQKUXQAOKIKB4L3GK3VGL4MFNF63HCTVLEOD4CYF3NI5AG,GCVZJGMQNJOQKUXQAOKIKB4L3GK3VGL4MFNF63HCTVLEOD4CYF3NI5AG,USDC,113.7165538,a9641a211cc35398560d2d352c02d13fe70d22624fe863c6d683dcafbfd6cda5
GBHDQPNYKSRJFO2ID3BDEJWODBYIUL7XWPV726ZGXY4GLFYRU4AGCVVK,GBHDQPNYKSRJFO2ID3BDEJWODBYIUL7XWPV726ZGXY4GLFYRU4AGCVVK,USDC,100.9290670,d7526298d7c3a711a295315dde3ed66bff0d73315ae6c333d8eddbbdaf8833f6
GDQWC2KMSIU3QAILR6O5KW65VIAOJL52HWN6HMO5TUWORMP4KCZAR2K2,GDQWC2KMSIU3QAILR6O5KW65VIAOJL52HWN6HMO5TUWORMP4KCZAR2K2,USDC,99.9413850,42a78da2168d124f5d13119bd682bc11b83f9ae4734e829f6f37a9fce26d26f7
GCQNKRTDJJD6YPEEMVDYOD4KVGZ2RMP3LST5NGVTVDZRNOCF5K3CNTUH,GCQNKRTDJJD6YPEEMVDYOD4KVGZ2RMP3LST5NGVTVDZRNOCF5K3CNTUH,USDC,94.3625474,3d54f81ccef2e3cd1c328077e8c0089452a0037cb4f4fcd0bfd29d1bc68b67c2
GCKKO4C2QGTPMIKUGZ4G5K3IZIIGI7ELTDCFEVZSR3UCQ2RW6JJURRIA,GCKKO4C2QGTPMIKUGZ4G5K3IZIIGI7ELTDCFEVZSR3UCQ2RW6JJURRIA,USDC,89.6268564,4c54ac6c547ebecc9240b2f84e32e93de3df46f085edb72c1c05e47fb4816078
GC43VW7DGJREUMJWMHJZOAWWWQ374ZKCFS2GKGRMNAIXSNV53WIBY5AA,GC43VW7DGJREUMJWMHJZOAWWWQ374ZKCFS2GKGRMNAIXSNV53WIBY5AA,USDC,88.1455957,d6bd28552fccfd9a062edf220ec784698da4e4a1f34acc9cd0f3809476d4d16c
GCKTOCM2W6MBHY7JJ5IW5P573RJR6E3TKRWSNT75MSEBKM7DKGABIAVP,GCKTOCM2W6MBHY7JJ5IW5P573RJR6E3TKRWSNT75MSEBKM7DKGABIAVP,USDC,85.5541871,9a24a46f09b5679a583a46f21ba059df40a162ef00c0b28ab221957e0b2f1cf4
GDIACKLVQQGGLZOHP5SJPWOHMIGB45KJYRYT5UQ3XRI7F6624OIV323X,GDIACKLVQQGGLZOHP5SJPWOHMIGB45KJYRYT5UQ3XRI7F6624OIV323X,USDC,84.1385072,5bab1dc94fcaca2976e7287e69de9366976bd1f5a5b183ef5e7365d5df2427d9
GDLOF7T2R4KG5MGJFVAGUZSHI56RPICDB6RT3YJH4K5S6URUTT4GLOYL,GDLOF7T2R4KG5MGJFVAGUZSHI56RPICDB6RT3YJH4K5S6URUTT4GLOYL,USDC,83.9899669,b6acdd4dcb6b937910730a545ff8f41ecf25def3c1232e37f73bccaac3b93c7e
GDGGZTDEF5MJQE6JZY322WXYSFVAFSRBVVZ73BUUUAQUTPTTHNBSQVBP,GDGGZTDEF5MJQE6JZY322WXYSFVAFSRBVVZ73BUUUAQUTPTTHNBSQVBP,USDC,73.8802820,e5c7cf4bb402a876ac9837669bce125ce03285d34441a8baa4e5b9f87cae67bd
GDBUDPDTBYVXU5REZQHWXUXC4OKP5QQJBSHYBQU3KGYCNFH2MUSLOC23,GDBUDPDTBYVXU5REZQHWXUXC4OKP5QQJBSHYBQU3KGYCNFH2MUSLOC23,USDC,73.0649111,610faf96c09ce94b4197871b59be35a22c024c96658ddc3f7ebc53cf12e909ef
GBXKDQXNAAHALOXU2O26PVTGRD4AS5ICO4LJ3HIUSK5WNPMVOV2QLJDL,GBXKDQXNAAHALOXU2O26PVTGRD4AS5ICO4LJ3HIUSK5WNPMVOV2QLJDL,USDC,70.4159081,a32518a815e6189b66f36f97891a127da6af979a3c4e0dd3add706559c439323
GBDBZNC2KYGVVVKLFSD7BNZKEK2Q66VKRIECGIYLELOQBXPTZP3PFK47,GBDBZNC2KYGVVVKLFSD7BNZKEK2Q66VKRIECGIYLELOQBXPTZP3PFK47,USDC,69.9654812,51102cbc93026909768b8048730c8710c657c2856b2fad785acc03fa82e23a12
GCO2W4RXFA7MRTIRZJFEVFJZZ3JGIXU3Y2ITRBATRMYBRYJEV5C6VL43,GCO2W4RXFA7MRTIRZJFEVFJZZ3JGIXU3Y2ITRBATRMYBRYJEV5C6VL43,USDC,69.5280962,4a1689910513fd0b99dec2a112e7bceabc04dd39157877dc8860b88387639d5a
GDNREBWS4RV6TJIG67D7GENUYXXALGIECEODEOY5HRYMEWBGJGQTXUHW,GDNREBWS4RV6TJIG67D7GENUYXXALGIECEODEOY5HRYMEWBGJGQTXUHW,USDC,63.6950637,8762a78bad5720e804237e6e5cfc67bf7b442a9f0782411cc697e87bc47f1bb8
GAYQ7EQBLWWU56XEPSXFMVRNVN5JPI4FSS3Z5Z3QCPAP3AO3MIU4AHPL,GAYQ7EQBLWWU56XEPSXFMVRNVN5JPI4FSS3Z5Z3QCPAP3AO3MIU4AHPL,USDC,59.3332331,d1dc5fc238767d3b7e7e56b373941fe3c59cf41bfd6104549ebca62563ab784b
GAMDHCU2ELAY6JHQEDNU4WIBOF276QJUT5UQJRFXGV4LMTYGDK762UNY,GAMDHCU2ELAY6JHQEDNU4WIBOF276QJUT5UQJRFXGV4LMTYGDK762UNY,USDC,58.7931705,3697a3e101f2b3e044bc2dba5de93e6470fc445f0383e61cf749d0e97cba816a
GAYABAUXFHKBDSL6R2VTNKLSIIOIK5KL7PQKSCEB3SEXTRBA6NN4GFXE,GAYABAUXFHKBDSL6R2VTNKLSIIOIK5KL7PQKSCEB3SEXTRBA6NN4GFXE,USDC,57.2951703,8121359e29ca66cb01291a3ad6391bf59017bb0983c7dbd0b1fdb21eeadee9a3
GAR6J3BLQEKGDQSHHYLR5VYZQH4LHPDIJ7GTJSSOYHWCNUSH6E3VR7NG,GAR6J3BLQEKGDQSHHYLR5VYZQH4LHPDIJ7GTJSSOYHWCNUSH6E3VR7NG,USDC,53.9452762,212c46edbae1c461bf3e8500f0a26bb10b7fc2cbdad173bb982af6178677b4ce
GAUQKS76KZ6YD74ZK2ZPW5FKZQG6VPKCUY7ZKBHOKVM5RABNTV7TZPLI,GAUQKS76KZ6YD74ZK2ZPW5FKZQG6VPKCUY7ZKBHOKVM5RABNTV7TZPLI,USDC,53.7362291,ff39dad1c2840b8bf0fd8f754bac1dff2e93e8030abd49151f81bb068a13d789
GDWERO74NNU4DMLRK4R7DNLGC54QZZW5XYAU3ID44OORT6DYGRXQJCYO,GDWERO74NNU4DMLRK4R7DNLGC54QZZW5XYAU3ID44OORT6DYGRXQJCYO,USDC,51.0982087,dbfeb8d2b4558660fcdb3cc0b26fcf758ed9748cd1ee60dde8244f134723dd60
GA3GK6POT4ULRSLH3OHNHVOGVGFEUMAWHYEQDM6WNS5NAZ327OGL7II2,GA3GK6POT4ULRSLH3OHNHVOGVGFEUMAWHYEQDM6WNS5NAZ327OGL7II2,USDC,49.9639731,18f8f0753ffb24184c5481487f874b8660fb9884cbd58392040fa04a0639fede
GAN4USCWIV2GQMTXK7NHCLY223ZB57DUXNTM45FVOQUMVL2VO2XD4EO5,GAN4USCWIV2GQMTXK7NHCLY223ZB57DUXNTM45FVOQUMVL2VO2XD4EO5,USDC,49.1379021,ca02566c06f37d469720f5e4dff55c273b1467e3ea7e90dd2e896c5f22a334f3
GCF2J7UB4UWDELSOPJIU5NKCOZ2W7CDH5RHYUQTBOSEJVB4XXDPLUZTW,GCF2J7UB4UWDELSOPJIU5NKCOZ2W7CDH5RHYUQTBOSEJVB4XXDPLUZTW,USDC,49.0580227,4ed082c4958841b9a402610878b42459052d3242e57c556ed275cef434da39c7
GDX3PXYEDCG6BI3FUYUQAKUJ2W5QHS2FYN2CSOUMPWS4JTGFVUB7SSXU,GDX3PXYEDCG6BI3FUYUQAKUJ2W5QHS2FYN2CSOUMPWS4JTGFVUB7SSXU,USDC,48.4687725,3cc3bb378b5b0547aa2ea8a7295ea329390398b1796bd65d72a58b3d8e1a1b47
GAAQMA67NFYT5B3VZEIL33HILG7B7BI5SOBVQHQKADXSZEKSRMYXB67R,GAAQMA67NFYT5B3VZEIL33HILG7B7BI5SOBVQHQKADXSZEKSRMYXB67R,USDC,48.1638311,6354ac68fd7d72c579a30e9465bd991bc6431c33025fe7522cdb5af804856731
GDMW6GMVNFZWGNUYIAAJBTQXNABAKGUU47UDUMWT4XY56GPGVF7WGLCF,GDMW6GMVNFZWGNUYIAAJBTQXNABAKGUU47UDUMWT4XY56GPGVF7WGLCF,USDC,48.0849182,5cf0f7ea8cd7509462a729251b1f51c204cffe71b8a0daeecf32f0b43ec85921
GAB5I4P2S6PRMWOG5YTVSSQOUVIOCFFAR2G6OAXAMJY6UUSRO3GSLWHP,GAB5I4P2S6PRMWOG5YTVSSQOUVIOCFFAR2G6OAXAMJY6UUSRO3GSLWHP,USDC,46.5771176,a29d9acac9fe4f75d7a4c398f03d75e0ea8fff4377487f490bb1c3e2c657d1f7
GASAXWRQCKI5RRLBMFMUOV342DY4TKJM6DE6HZMLGOPKMZLKK43MMDXP,GASAXWRQCKI5RRLBMFMUOV342DY4TKJM6DE6HZMLGOPKMZLKK43MMDXP,USDC,46.0395537,58f839e4bb73f02e6196ce96e2e81cdbeb0dbfbb30c39ad1cc15450c0876bdb5
GBWTPGKBA6RIPW6UE7GRIGTCFMI326YC25MCCUV7O72QA4JYBICW6LWJ,GBWTPGKBA6RIPW6UE7GRIGTCFMI326YC25MCCUV7O72QA4JYBICW6LWJ,USDC,43.9017992,a2647d748fc61c5f5e73de5b9fe0306cc6082a5c6a5bcb589dd0160ff6f72c93
GBTC6T3LZ5YXZTKHROU52XVU5XMLFGOREG3E3M3S2M4QIEINRAKOEHOL,GBTC6T3LZ5YXZTKHROU52XVU5XMLFGOREG3E3M3S2M4QIEINRAKOEHOL,USDC,42.6123281,caf55ae752b892ec44e2295a599497c65071abb9e3e4b8b4fb71f0341c47cbb9
GBXZELDK5A3PPDBBFDBIAO5I3GYLAEYJ427KWWSCXWGGRDOTVKHEXLTM,GBXZELDK5A3PPDBBFDBIAO5I3GYLAEYJ427KWWSCXWGGRDOTVKHEXLTM,USDC,42.0468906,9174d30829cc45a0dc14742a9dc6b25a7a010f521fbfaa7cc8e0614d141d76fc
GAQJIBVWXUHLD5CSUZDWIQEML7MAGXSS64T6A26SI5CGA33U7ZSYIM54,GAQJIBVWXUHLD5CSUZDWIQEML7MAGXSS64T6A26SI5CGA33U7ZSYIM54,USDC,37.9117580,a20fd4465ae90be3180ec8173290d2e7af2f5e287adf6d26e6126b15de437da7
GAEMJ772VTIQKAE3WXXBDEB5HFERC6RVA7ZPTAMV4GVAXRV6AQDHG7FO,GAEMJ772VTIQKAE3WXXBDEB5HFERC6RVA7ZPTAMV4GVAXRV6AQDHG7FO,USDC,35.1080892,d920c5c682e5c47ed247f27431886abaf51cc26fad6381263c8c29a7fe538be1
GCUMQH24XQPK6ZDMB6H6ZA2RHGX6XCEOSL7R4NZ4XD4ULVA6RZRJ4EMZ,GCUMQH24XQPK6ZDMB6H6ZA2RHGX6XCEOSL7R4NZ4XD4ULVA6RZRJ4EMZ,USDC,35.0174564,cd8b733a2521ebd5b211886d5135dbd373b4ba5058e6e7985ebfe1d1298b0061
CB2RILXU4W7EO7TDHAQMU6CXMSMSK7WIICKOB2BDFBYBF6K5XEYN335D,GBJAXCFZ37EAA3P4HBZBTE3FHFHCBSJU4CKTD4IYGYDGETZ3CDMCQXTG,USDC,31.9572621,3aa807776a378cec4c5abb525cc0b8341be1392334181d49c81b5e5b7043859f
GCVTUTIWNGKI6EYPU3NA7B6FAPDFIURSR5EQHSE4YOUPMVGMBGDFQW4F,GCVTUTIWNGKI6EYPU3NA7B6FAPDFIURSR5EQHSE4YOUPMVGMBGDFQW4F,USDC,30.3035172,8e48ad0bb6c8a82876ecf556caa19e71e06c21918bc54ef7244100b682f2f82c
GDFAWYQZF5HRPKGW2D5ITLPYX3XBFOLQCHGRKSZ3AAHJNJ5L35QGPQ3O,GDFAWYQZF5HRPKGW2D5ITLPYX3XBFOLQCHGRKSZ3AAHJNJ5L35QGPQ3O,USDC,30.2429773,bad013e4a1b705c714c1c5db0a22811fd27fdca4f15ecee97504b099d7c8a89f
GCMWDYLNEPUDBZRXY2ZDUSWXUMBL3ESKGIVSHGPXPMFEYPL6RDMQNXWO,GCMWDYLNEPUDBZRXY2ZDUSWXUMBL3ESKGIVSHGPXPMFEYPL6RDMQNXWO,USDC,30.1829752,96201e7474662e081cbaf3bfdcb8ec4aae30f42b7083b44240262d8d393dfdc1
GD27HYCMZ6I3E6SVX5SKZAJMVMHK3XUILQVMCIODYSSJZXCWDXM5P67X,GD27HYCMZ6I3E6SVX5SKZAJMVMHK3XUILQVMCIODYSSJZXCWDXM5P67X,USDC,30.0408313,16b5e22e6d535a81105d36074152a5e0016c742fd23d68143d9ecd681d2033bd
GDK7JS5DZ36WAKLFNNTRQUSWE344UYVE5DNHSRZH2SBW7WSWFQKZSRHC,GDK7JS5DZ36WAKLFNNTRQUSWE344UYVE5DNHSRZH2SBW7WSWFQKZSRHC,USDC,28.7686753,64ab157ca0c6379660c7ba3b46b4e200a764b5a62a75faa638ee7614c190b71a
GB2KMKURAHIZCCKKYLEKVLYNTCAECNXRPC3KKYIUOSO4FMVQZ7SKPSLO,GB2KMKURAHIZCCKKYLEKVLYNTCAECNXRPC3KKYIUOSO4FMVQZ7SKPSLO,USDC,28.3519535,6aa80cce9f0dcf5b2178ee97b530465369e1d067919f4c2ca2ae733a52836953
GDTW2AT5DVQB6F4M4OP3NOM2GCYDU7IXLI7J3KRPQSVP4OQL2444D7KY,GDTW2AT5DVQB6F4M4OP3NOM2GCYDU7IXLI7J3KRPQSVP4OQL2444D7KY,USDC,28.0651047,2c194c58124a1a4585cc357acead71b0fbb00b0d66002b34ae98b4481a8c339d
GASD3YCTE6YPKKO5KZMSNT27RBPUKYNGZAXC3NKJTCU7QXBHLICCNWZV,GASD3YCTE6YPKKO5KZMSNT27RBPUKYNGZAXC3NKJTCU7QXBHLICCNWZV,USDC,27.7921204,069bf3a403cf6cd21512beb829c728636e463d10a941f3478151a7194b2d3427
